2019-06-25 16:55:15,703 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2019-06-25 16:57:03,438 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2019-06-25 16:57:26,627 param size = 0.046234MB
2019-06-25 16:57:26,628 Starting epoch 1/5
2019-06-25 17:00:41,327 train mini-batch 302, loss=1.221284e+00 accuracy=58.121906
2019-06-25 17:00:42,180 train mini-batch 303, loss=1.218734e+00 accuracy=58.223684
2019-06-25 17:00:43,025 train mini-batch 304, loss=1.216680e+00 accuracy=58.299180
2019-06-25 17:00:43,828 train mini-batch 305, loss=1.214691e+00 accuracy=58.384395
2019-06-25 17:00:44,556 train mini-batch 306, loss=1.212409e+00 accuracy=58.453787
2019-06-25 17:00:45,280 train mini-batch 307, loss=1.211080e+00 accuracy=58.507508
2019-06-25 17:00:46,001 train mini-batch 308, loss=1.208637e+00 accuracy=58.591222
2019-06-25 17:00:46,771 train mini-batch 309, loss=1.206514e+00 accuracy=58.674395
2019-06-25 17:00:47,499 train mini-batch 310, loss=1.204443e+00 accuracy=58.736937
2019-06-25 17:00:48,167 train mini-batch 311, loss=1.203204e+00 accuracy=58.784054
2019-06-25 17:00:48,885 train mini-batch 312, loss=1.201784e+00 accuracy=58.850839
2019-06-25 17:00:49,547 train mini-batch 313, loss=1.199449e+00 accuracy=58.957006
2019-06-25 17:00:50,211 train mini-batch 314, loss=1.197514e+00 accuracy=59.027778
2019-06-25 17:00:50,876 train mini-batch 315, loss=1.195712e+00 accuracy=59.107991
2019-06-25 17:00:51,547 train mini-batch 316, loss=1.194119e+00 accuracy=59.167981
2019-06-25 17:00:52,171 train mini-batch 317, loss=1.191633e+00 accuracy=59.281643
2019-06-25 17:00:53,021 train mini-batch 318, loss=1.190113e+00 accuracy=59.335815
2019-06-25 17:00:53,738 train mini-batch 319, loss=1.188051e+00 accuracy=59.423828
2019-06-25 17:00:54,365 train mini-batch 320, loss=1.185778e+00 accuracy=59.516160
2019-06-25 17:00:54,977 train mini-batch 321, loss=1.184240e+00 accuracy=59.569099
2019-06-25 17:00:55,593 train mini-batch 322, loss=1.181920e+00 accuracy=59.655573
2019-06-25 17:00:56,251 train mini-batch 323, loss=1.179879e+00 accuracy=59.727045
2019-06-25 17:00:56,920 train mini-batch 324, loss=1.178285e+00 accuracy=59.788462
2019-06-25 17:00:57,581 train mini-batch 325, loss=1.176208e+00 accuracy=59.873466
2019-06-25 17:00:58,224 train mini-batch 326, loss=1.174559e+00 accuracy=59.929281
2019-06-25 17:00:58,886 train mini-batch 327, loss=1.172638e+00 accuracy=60.008575
2019-06-25 17:00:59,551 train mini-batch 328, loss=1.170598e+00 accuracy=60.096884
2019-06-25 17:01:00,171 train mini-batch 329, loss=1.168484e+00 accuracy=60.170455
2019-06-25 17:01:00,835 train mini-batch 330, loss=1.166680e+00 accuracy=60.253021
2019-06-25 17:01:01,449 train mini-batch 331, loss=1.164844e+00 accuracy=60.335090
2019-06-25 17:01:02,041 train mini-batch 332, loss=1.163259e+00 accuracy=60.407282
2019-06-25 17:01:02,667 train mini-batch 333, loss=1.160821e+00 accuracy=60.497754
2019-06-25 17:01:03,280 train mini-batch 334, loss=1.158548e+00 accuracy=60.583022
2019-06-25 17:01:03,915 train mini-batch 335, loss=1.156687e+00 accuracy=60.658482
2019-06-25 17:01:04,656 train mini-batch 336, loss=1.154879e+00 accuracy=60.719585
2019-06-25 17:01:05,322 train mini-batch 337, loss=1.153164e+00 accuracy=60.775703
2019-06-25 17:01:05,984 train mini-batch 338, loss=1.151986e+00 accuracy=60.817662
2019-06-25 17:01:06,641 train mini-batch 339, loss=1.149852e+00 accuracy=60.900735
2019-06-25 17:01:07,299 train mini-batch 340, loss=1.148187e+00 accuracy=60.960411
2019-06-25 17:01:07,933 train mini-batch 341, loss=1.146410e+00 accuracy=61.038012
2019-06-25 17:01:08,547 train mini-batch 342, loss=1.144563e+00 accuracy=61.092383
2019-06-25 17:01:09,158 train mini-batch 343, loss=1.143216e+00 accuracy=61.155523
2019-06-25 17:01:09,769 train mini-batch 344, loss=1.141049e+00 accuracy=61.236413
2019-06-25 17:01:10,393 train mini-batch 345, loss=1.138957e+00 accuracy=61.316835
2019-06-25 17:01:11,008 train mini-batch 346, loss=1.137060e+00 accuracy=61.374280
2019-06-25 17:01:11,619 train mini-batch 347, loss=1.134970e+00 accuracy=61.444864
2019-06-25 17:01:12,283 train mini-batch 348, loss=1.132786e+00 accuracy=61.519520
2019-06-25 17:01:12,946 train mini-batch 349, loss=1.131546e+00 accuracy=61.558036
2019-06-25 17:01:13,606 train mini-batch 350, loss=1.129421e+00 accuracy=61.631944
2019-06-25 17:01:14,270 train mini-batch 351, loss=1.127609e+00 accuracy=61.692116
2019-06-25 17:01:14,934 train mini-batch 352, loss=1.125644e+00 accuracy=61.760800
2019-06-25 17:01:15,595 train mini-batch 353, loss=1.123720e+00 accuracy=61.837924
2019-06-25 17:01:16,210 train mini-batch 354, loss=1.122099e+00 accuracy=61.910211
2019-06-25 17:01:16,823 train mini-batch 355, loss=1.121121e+00 accuracy=61.933813
2019-06-25 17:01:17,439 train mini-batch 356, loss=1.119488e+00 accuracy=62.014181
2019-06-25 17:01:18,057 train mini-batch 357, loss=1.118075e+00 accuracy=62.076641
2019-06-25 17:01:18,739 train mini-batch 358, loss=1.116478e+00 accuracy=62.125696
2019-06-25 17:01:19,351 train mini-batch 359, loss=1.114910e+00 accuracy=62.187500
2019-06-25 17:01:19,990 train mini-batch 360, loss=1.113351e+00 accuracy=62.248961
2019-06-25 17:01:20,649 train mini-batch 361, loss=1.111736e+00 accuracy=62.305767
2019-06-25 17:01:21,310 train mini-batch 362, loss=1.109591e+00 accuracy=62.379477
2019-06-25 17:01:21,970 train mini-batch 363, loss=1.107793e+00 accuracy=62.448489
2019-06-25 17:01:22,666 train mini-batch 364, loss=1.106017e+00 accuracy=62.504281
2019-06-25 17:01:23,374 train mini-batch 365, loss=1.103978e+00 accuracy=62.572575
2019-06-25 17:01:24,148 train mini-batch 366, loss=1.102050e+00 accuracy=62.653270
2019-06-25 17:01:24,995 train mini-batch 367, loss=1.100018e+00 accuracy=62.733526
2019-06-25 17:01:25,842 train mini-batch 368, loss=1.098550e+00 accuracy=62.804878
2019-06-25 17:01:26,693 train mini-batch 369, loss=1.096801e+00 accuracy=62.871622
2019-06-25 17:01:27,537 train mini-batch 370, loss=1.095310e+00 accuracy=62.938005
2019-06-25 17:01:28,276 train mini-batch 371, loss=1.093655e+00 accuracy=63.008233
2019-06-25 17:01:29,005 train mini-batch 372, loss=1.091988e+00 accuracy=63.069705
2019-06-25 17:01:29,746 train mini-batch 373, loss=1.090560e+00 accuracy=63.126671
2019-06-25 17:01:30,470 train mini-batch 374, loss=1.088734e+00 accuracy=63.200000
2019-06-25 17:01:31,268 train mini-batch 375, loss=1.086835e+00 accuracy=63.268783
2019-06-25 17:01:31,966 train mini-batch 376, loss=1.085107e+00 accuracy=63.345491
2019-06-25 17:01:32,632 train mini-batch 377, loss=1.083452e+00 accuracy=63.417659
2019-06-25 17:01:33,293 train mini-batch 378, loss=1.081815e+00 accuracy=63.485323
2019-06-25 17:01:33,954 train mini-batch 379, loss=1.080251e+00 accuracy=63.544408
2019-06-25 17:01:34,620 train mini-batch 380, loss=1.078890e+00 accuracy=63.603182
2019-06-25 17:01:35,282 train mini-batch 381, loss=1.077108e+00 accuracy=63.665740
2019-06-25 17:01:35,977 train mini-batch 382, loss=1.076331e+00 accuracy=63.711651
2019-06-25 17:01:36,702 train mini-batch 383, loss=1.074959e+00 accuracy=63.761393
2019-06-25 17:01:37,426 train mini-batch 384, loss=1.073363e+00 accuracy=63.814935
2019-06-25 17:01:38,150 train mini-batch 385, loss=1.072114e+00 accuracy=63.856056
2019-06-25 17:01:38,875 train mini-batch 386, loss=1.070202e+00 accuracy=63.929264
2019-06-25 17:01:39,596 train mini-batch 387, loss=1.068759e+00 accuracy=63.990013
2019-06-25 17:01:40,260 train mini-batch 388, loss=1.066989e+00 accuracy=64.038400
2019-06-25 17:01:40,922 train mini-batch 389, loss=1.065473e+00 accuracy=64.098558
2019-06-25 17:01:41,582 train mini-batch 390, loss=1.063734e+00 accuracy=64.162404
2019-06-25 17:01:42,266 train mini-batch 391, loss=1.062339e+00 accuracy=64.209981
2019-06-25 17:01:42,929 train mini-batch 392, loss=1.060903e+00 accuracy=64.261291
2019-06-25 17:01:43,590 train mini-batch 393, loss=1.059521e+00 accuracy=64.328204
2019-06-25 17:01:44,207 train mini-batch 394, loss=1.057965e+00 accuracy=64.375000
2019-06-25 17:01:44,829 train mini-batch 395, loss=1.056502e+00 accuracy=64.425505
2019-06-25 17:01:45,411 train mini-batch 396, loss=1.054630e+00 accuracy=64.495435
2019-06-25 17:01:46,024 train mini-batch 397, loss=1.052991e+00 accuracy=64.553235
2019-06-25 17:01:46,636 train mini-batch 398, loss=1.050976e+00 accuracy=64.630326
2019-06-25 17:01:47,243 train mini-batch 399, loss=1.049098e+00 accuracy=64.695312
2019-06-25 17:01:47,876 train mini-batch 400, loss=1.047300e+00 accuracy=64.759975
2019-06-25 17:01:48,535 train mini-batch 401, loss=1.045606e+00 accuracy=64.820429
2019-06-25 17:01:49,201 train mini-batch 402, loss=1.044121e+00 accuracy=64.880583
2019-06-25 17:01:49,863 train mini-batch 403, loss=1.042447e+00 accuracy=64.936572
2019-06-25 17:01:50,526 train mini-batch 404, loss=1.040759e+00 accuracy=64.988426
2019-06-25 17:01:51,326 train mini-batch 405, loss=1.038834e+00 accuracy=65.063116
2019-06-25 17:01:52,136 train mini-batch 406, loss=1.037449e+00 accuracy=65.122082
2019-06-25 17:01:52,984 train mini-batch 407, loss=1.036199e+00 accuracy=65.176930
2019-06-25 17:01:53,836 train mini-batch 408, loss=1.034916e+00 accuracy=65.223869
2019-06-25 17:01:54,677 train mini-batch 409, loss=1.033372e+00 accuracy=65.274390
2019-06-25 17:01:55,526 train mini-batch 410, loss=1.032329e+00 accuracy=65.317062
2019-06-25 17:01:56,269 train mini-batch 411, loss=1.030580e+00 accuracy=65.389867
2019-06-25 17:01:56,995 train mini-batch 412, loss=1.028967e+00 accuracy=65.450969
2019-06-25 17:01:57,719 train mini-batch 413, loss=1.027673e+00 accuracy=65.489130
2019-06-25 17:01:58,443 train mini-batch 414, loss=1.025910e+00 accuracy=65.553464
2019-06-25 17:01:59,169 train mini-batch 415, loss=1.024362e+00 accuracy=65.613732
2019-06-25 17:01:59,873 train mini-batch 416, loss=1.022916e+00 accuracy=65.666217
2019-06-25 17:02:00,518 train mini-batch 417, loss=1.021170e+00 accuracy=65.725927
2019-06-25 17:02:01,146 train mini-batch 418, loss=1.019541e+00 accuracy=65.785352
2019-06-25 17:02:01,757 train mini-batch 419, loss=1.017665e+00 accuracy=65.855655
2019-06-25 17:02:02,366 train mini-batch 420, loss=1.016333e+00 accuracy=65.903355
2019-06-25 17:02:03,030 train mini-batch 421, loss=1.014527e+00 accuracy=65.961937
2019-06-25 17:02:03,696 train mini-batch 422, loss=1.012847e+00 accuracy=66.012855
2019-06-25 17:02:04,420 train mini-batch 423, loss=1.010926e+00 accuracy=66.085643
2019-06-25 17:02:05,143 train mini-batch 424, loss=1.009240e+00 accuracy=66.147059
2019-06-25 17:02:05,867 train mini-batch 425, loss=1.007661e+00 accuracy=66.197183
2019-06-25 17:02:06,590 train mini-batch 426, loss=1.005951e+00 accuracy=66.265369
2019-06-25 17:02:07,342 train mini-batch 427, loss=1.004206e+00 accuracy=66.322284
2019-06-25 17:02:08,040 train mini-batch 428, loss=1.002357e+00 accuracy=66.382576
2019-06-25 17:02:08,700 train mini-batch 429, loss=1.001015e+00 accuracy=66.428052
2019-06-25 17:02:09,359 train mini-batch 430, loss=9.995786e-01 accuracy=66.480568
2019-06-25 17:02:10,021 train mini-batch 431, loss=9.979606e-01 accuracy=66.536458
2019-06-25 17:02:10,683 train mini-batch 432, loss=9.965392e-01 accuracy=66.592090
2019-06-25 17:02:11,348 train mini-batch 433, loss=9.949070e-01 accuracy=66.640265
2019-06-25 17:02:12,044 train mini-batch 434, loss=9.932557e-01 accuracy=66.691810
2019-06-25 17:02:12,722 train mini-batch 435, loss=9.916917e-01 accuracy=66.746703
2019-06-25 17:02:13,403 train mini-batch 436, loss=9.899360e-01 accuracy=66.815646
2019-06-25 17:02:14,126 train mini-batch 437, loss=9.882698e-01 accuracy=66.873573
2019-06-25 17:02:14,848 train mini-batch 438, loss=9.866315e-01 accuracy=66.934795
2019-06-25 17:02:15,538 train mini-batch 439, loss=9.849974e-01 accuracy=66.988636
2019-06-25 17:02:16,213 train mini-batch 440, loss=9.834763e-01 accuracy=67.045777
2019-06-25 17:02:16,875 train mini-batch 441, loss=9.821375e-01 accuracy=67.092053
2019-06-25 17:02:17,538 train mini-batch 442, loss=9.811627e-01 accuracy=67.141648
2019-06-25 17:02:18,201 train mini-batch 443, loss=9.793976e-01 accuracy=67.201577
2019-06-25 17:02:18,863 train mini-batch 444, loss=9.782400e-01 accuracy=67.250702
2019-06-25 17:02:19,527 train mini-batch 445, loss=9.765076e-01 accuracy=67.306614
2019-06-25 17:02:20,236 train mini-batch 446, loss=9.752737e-01 accuracy=67.348294
2019-06-25 17:02:20,969 train mini-batch 447, loss=9.737026e-01 accuracy=67.403739
2019-06-25 17:02:21,801 train mini-batch 448, loss=9.720803e-01 accuracy=67.455457
2019-06-25 17:02:22,521 train mini-batch 449, loss=9.702907e-01 accuracy=67.517361
2019-06-25 17:02:23,243 train mini-batch 450, loss=9.687750e-01 accuracy=67.575527
2019-06-25 17:02:23,933 train mini-batch 451, loss=9.676141e-01 accuracy=67.612694
2019-06-25 17:02:24,585 train mini-batch 452, loss=9.662793e-01 accuracy=67.663493
2019-06-25 17:02:25,218 train mini-batch 453, loss=9.650290e-01 accuracy=67.703744
2019-06-25 17:02:25,874 train mini-batch 454, loss=9.638664e-01 accuracy=67.750687
2019-06-25 17:02:26,532 train mini-batch 455, loss=9.623135e-01 accuracy=67.804276
2019-06-25 17:02:27,185 train mini-batch 456, loss=9.608566e-01 accuracy=67.854212
2019-06-25 17:02:27,851 train mini-batch 457, loss=9.591112e-01 accuracy=67.914165
2019-06-25 17:02:28,567 train mini-batch 458, loss=9.579710e-01 accuracy=67.946623
2019-06-25 17:02:29,284 train mini-batch 459, loss=9.565342e-01 accuracy=68.002717
2019-06-25 17:02:30,009 train mini-batch 460, loss=9.550479e-01 accuracy=68.051790
2019-06-25 17:02:30,727 train mini-batch 461, loss=9.536155e-01 accuracy=68.104031
2019-06-25 17:02:31,451 train mini-batch 462, loss=9.520224e-01 accuracy=68.156048
2019-06-25 17:02:32,129 train mini-batch 463, loss=9.507199e-01 accuracy=68.207839
2019-06-25 17:02:32,786 train mini-batch 464, loss=9.492684e-01 accuracy=68.256048
2019-06-25 17:02:33,445 train mini-batch 465, loss=9.479093e-01 accuracy=68.304050
2019-06-25 17:02:34,115 train mini-batch 466, loss=9.464079e-01 accuracy=68.355193
2019-06-25 17:02:34,782 train mini-batch 467, loss=9.453759e-01 accuracy=68.392762
2019-06-25 17:02:35,417 train mini-batch 468, loss=9.444506e-01 accuracy=68.426667
2019-06-25 17:02:35,418 train_acc 68.426667
2019-06-25 17:02:35,555 valid mini-batch 000, loss=7.293693e-01 accuracy=70.312500
2019-06-25 17:02:35,671 valid mini-batch 001, loss=7.043175e-01 accuracy=75.000000
2019-06-25 17:02:35,812 valid mini-batch 002, loss=6.223522e-01 accuracy=77.083333
2019-06-25 17:02:35,955 valid mini-batch 003, loss=5.966734e-01 accuracy=78.906250
2019-06-25 17:02:36,102 valid mini-batch 004, loss=5.920532e-01 accuracy=79.687500
2019-06-25 17:02:36,222 valid mini-batch 005, loss=5.390321e-01 accuracy=82.031250
2019-06-25 17:02:36,339 valid mini-batch 006, loss=5.568155e-01 accuracy=81.919643
2019-06-25 17:02:36,454 valid mini-batch 007, loss=5.685427e-01 accuracy=81.835938
2019-06-25 17:02:36,570 valid mini-batch 008, loss=5.781594e-01 accuracy=81.423611
2019-06-25 17:02:36,712 valid mini-batch 009, loss=5.881117e-01 accuracy=80.937500
2019-06-25 17:02:36,859 valid mini-batch 010, loss=5.730417e-01 accuracy=81.250000
2019-06-25 17:02:37,004 valid mini-batch 011, loss=5.674870e-01 accuracy=81.380208
2019-06-25 17:02:37,124 valid mini-batch 012, loss=5.564425e-01 accuracy=81.850962
2019-06-25 17:02:37,299 valid mini-batch 013, loss=5.640367e-01 accuracy=81.919643
2019-06-25 17:02:37,447 valid mini-batch 014, loss=5.704963e-01 accuracy=81.770833
2019-06-25 17:02:37,590 valid mini-batch 015, loss=5.703386e-01 accuracy=81.933594
2019-06-25 17:02:37,734 valid mini-batch 016, loss=5.665825e-01 accuracy=81.893382
2019-06-25 17:02:37,876 valid mini-batch 017, loss=5.612329e-01 accuracy=81.944444
2019-06-25 17:02:38,004 valid mini-batch 018, loss=5.674028e-01 accuracy=81.990132
2019-06-25 17:02:38,118 valid mini-batch 019, loss=5.579409e-01 accuracy=82.265625
2019-06-25 17:02:38,235 valid mini-batch 020, loss=5.505084e-01 accuracy=82.366071
2019-06-25 17:02:38,345 valid mini-batch 021, loss=5.415594e-01 accuracy=82.599432
2019-06-25 17:02:38,458 valid mini-batch 022, loss=5.481866e-01 accuracy=82.336957
2019-06-25 17:02:38,588 valid mini-batch 023, loss=5.423864e-01 accuracy=82.486979
2019-06-25 17:02:38,699 valid mini-batch 024, loss=5.407126e-01 accuracy=82.312500
2019-06-25 17:02:38,834 valid mini-batch 025, loss=5.392461e-01 accuracy=82.451923
2019-06-25 17:02:38,953 valid mini-batch 026, loss=5.415158e-01 accuracy=82.291667
2019-06-25 17:02:39,069 valid mini-batch 027, loss=5.347072e-01 accuracy=82.421875
2019-06-25 17:02:39,184 valid mini-batch 028, loss=5.315663e-01 accuracy=82.596983
2019-06-25 17:02:39,297 valid mini-batch 029, loss=5.341824e-01 accuracy=82.187500
2019-06-25 17:02:39,436 valid mini-batch 030, loss=5.335881e-01 accuracy=82.106855
2019-06-25 17:02:39,555 valid mini-batch 031, loss=5.279062e-01 accuracy=82.275391
2019-06-25 17:02:39,668 valid mini-batch 032, loss=5.248351e-01 accuracy=82.196970
2019-06-25 17:02:39,785 valid mini-batch 033, loss=5.247641e-01 accuracy=82.169118
2019-06-25 17:02:39,897 valid mini-batch 034, loss=5.226666e-01 accuracy=82.187500
2019-06-25 17:02:40,012 valid mini-batch 035, loss=5.341169e-01 accuracy=81.770833
2019-06-25 17:02:40,206 valid mini-batch 036, loss=5.338609e-01 accuracy=81.925676
2019-06-25 17:02:40,409 valid mini-batch 037, loss=5.416971e-01 accuracy=81.620066
2019-06-25 17:02:40,608 valid mini-batch 038, loss=5.453039e-01 accuracy=81.490385
2019-06-25 17:02:40,808 valid mini-batch 039, loss=5.476229e-01 accuracy=81.445312
2019-06-25 17:02:41,010 valid mini-batch 040, loss=5.451836e-01 accuracy=81.516768
2019-06-25 17:02:41,210 valid mini-batch 041, loss=5.510556e-01 accuracy=81.361607
2019-06-25 17:02:41,410 valid mini-batch 042, loss=5.529691e-01 accuracy=81.286337
2019-06-25 17:02:41,620 valid mini-batch 043, loss=5.543466e-01 accuracy=81.321023
2019-06-25 17:02:41,743 valid mini-batch 044, loss=5.515508e-01 accuracy=81.423611
2019-06-25 17:02:41,936 valid mini-batch 045, loss=5.526175e-01 accuracy=81.385870
2019-06-25 17:02:42,058 valid mini-batch 046, loss=5.545771e-01 accuracy=81.283245
2019-06-25 17:02:42,249 valid mini-batch 047, loss=5.535942e-01 accuracy=81.282552
2019-06-25 17:02:42,449 valid mini-batch 048, loss=5.577780e-01 accuracy=81.281888
2019-06-25 17:02:42,650 valid mini-batch 049, loss=5.577538e-01 accuracy=81.281250
2019-06-25 17:02:42,852 valid mini-batch 050, loss=5.575092e-01 accuracy=81.280637
2019-06-25 17:02:43,051 valid mini-batch 051, loss=5.556746e-01 accuracy=81.219952
2019-06-25 17:02:43,256 valid mini-batch 052, loss=5.520101e-01 accuracy=81.397406
2019-06-25 17:02:43,462 valid mini-batch 053, loss=5.544459e-01 accuracy=81.307870
2019-06-25 17:02:43,662 valid mini-batch 054, loss=5.616685e-01 accuracy=81.079545
2019-06-25 17:02:43,848 valid mini-batch 055, loss=5.592272e-01 accuracy=81.166295
2019-06-25 17:02:44,018 valid mini-batch 056, loss=5.569616e-01 accuracy=81.250000
2019-06-25 17:02:44,187 valid mini-batch 057, loss=5.543308e-01 accuracy=81.357759
2019-06-25 17:02:44,312 valid mini-batch 058, loss=5.532941e-01 accuracy=81.276483
2019-06-25 17:02:44,426 valid mini-batch 059, loss=5.524809e-01 accuracy=81.328125
2019-06-25 17:02:44,588 valid mini-batch 060, loss=5.551886e-01 accuracy=81.224385
2019-06-25 17:02:44,715 valid mini-batch 061, loss=5.596330e-01 accuracy=81.149194
2019-06-25 17:02:44,866 valid mini-batch 062, loss=5.592341e-01 accuracy=81.051587
2019-06-25 17:02:45,037 valid mini-batch 063, loss=5.611676e-01 accuracy=81.005859
2019-06-25 17:02:45,164 valid mini-batch 064, loss=5.642267e-01 accuracy=80.961538
2019-06-25 17:02:45,286 valid mini-batch 065, loss=5.665431e-01 accuracy=80.894886
2019-06-25 17:02:45,456 valid mini-batch 066, loss=5.679370e-01 accuracy=80.946828
2019-06-25 17:02:45,576 valid mini-batch 067, loss=5.666750e-01 accuracy=80.974265
2019-06-25 17:02:45,690 valid mini-batch 068, loss=5.638058e-01 accuracy=81.091486
2019-06-25 17:02:45,848 valid mini-batch 069, loss=5.628517e-01 accuracy=81.093750
2019-06-25 17:02:46,017 valid mini-batch 070, loss=5.626193e-01 accuracy=81.117958
2019-06-25 17:02:46,188 valid mini-batch 071, loss=5.623000e-01 accuracy=81.119792
2019-06-25 17:02:46,312 valid mini-batch 072, loss=5.632872e-01 accuracy=81.142979
